"interview__key","y5_hhid","y4_hhid","indidy5","hh_b01","hh_b02","hh_b03_1","hh_b03_2","hh_b04","hh_b05","hh_b06","hh_b07","hh_b08","hh_b09_1","hh_b0a","hh_b0b","hh_b10","hh_b11","hh_b12_1","hh_b12_2","hh_b13","hh_b14","hh_b15_1","hh_b15_2","hh_b16","hh_b17","hh_b18","hh_b19","hh_b20","hh_b21_1","hh_b21_2","hh_b21_3","hh_b21_4","hh_b22","hh_b23_1","hh_b23_2","hh_b23_3","hh_b23_4","hh_b24","hh_b25","hh_b26","hh_b27_2","hh_b27_3","hh_b28","hh_b29_2","hh_b29_3"
"58-38-79-07","6854-001-01","6854-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,10,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"58-38-79-07","6854-001-01","6854-001",11,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"58-38-79-07","6854-001-01","6854-001",12,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,6,99,1,31,1,2,4,0,17,97,,,2,96,4,,,2,,,,,,,,,,,,,,,,,,,
"58-38-79-07","6854-001-01","6854-001",13,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,6,99,1,31,1,2,4,0,17,97,,,2,96,4,,,2,,,,,,,,,,,,,,,,,,,
"42-81-48-10","6855-001-01","6855-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",61,1,1,1,31,1,2,2,0,2,98,,25,1,98,,30,1,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"42-81-48-10","6855-001-01","6855-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",49,2,2,1,31,1,1,,0,1,98,,20,1,98,,45,1,1,1,1,2,,,,1,1,,,,2,,30,54,541,3,54,541
"42-81-48-10","6855-001-01","6855-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,3,3,1,31,1,2,2,0,9,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"42-81-48-10","6855-001-01","6855-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",18,3,4,1,31,1,2,2,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"42-81-48-10","6855-001-01","6855-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,7,1,31,1,2,2,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"42-81-48-10","6855-001-01","6855-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,8,1,31,1,2,2,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"42-81-48-10","6855-001-01","6855-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,9,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"42-81-48-10","6855-001-01","6855-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,10,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"42-81-48-10","6855-001-01","6855-001",11,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",28,3,11,1,31,1,2,2,0,2,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"42-81-48-10","6855-001-01","6855-001",12,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",28,3,99,1,31,1,2,2,0,2,96,1,,,96,2,,,1,1,1,2,,,,1,17,,,,2,,99,,,,,
"42-81-48-10","6855-001-01","6855-001",13,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,6,99,2,31,1,2,2,0,14,96,12,,,96,17,,,2,,,,,,,,,,,,,,,,,,,
"42-81-48-10","6855-001-01","6855-001",17,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",35,8,99,1,31,1,1,,0,11,97,,,8,97,,,1,1,1,1,2,,,,1,12,,,,2,,4,51,512,3,51,512
"42-81-48-10","6855-001-01","6855-001",19,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,6,99,1,31,1,2,2,0,17,96,12,,,96,17,,,2,,,,,,,,,,,,,,,,,,,
"31-24-25-00","6855-001-05","6855-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",30,1,99,1,31,1,2,2,0,2,97,,,1,97,,,1,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"31-24-25-00","6855-001-05","6855-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,2,5,1,31,1,1,,0,11,97,,,1,97,,,1,1,1,1,2,,,,1,1,,,,2,,99,,,,,
"31-24-25-00","6855-001-05","6855-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"43-50-96-45","6855-001-06","6855-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,1,99,1,31,1,1,,0,2,97,,,1,97,,,1,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"43-50-96-45","6855-001-06","6855-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,2,6,1,31,1,2,1,0,11,97,,,1,97,,,1,1,1,1,2,,,,1,1,,,,2,,99,,,,,
"53-89-26-21","6856-001-01","6856-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",48,2,1,1,31,1,1,,0,1,98,,25,1,98,,26,1,1,1,2,2,,,,1,6,,,,2,,99,,,,,
"53-89-26-21","6856-001-01","6856-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,2,2,0,1,2,1,1,16,97,,,7,96,1,,,1,6,,,,,,,,,,,,,99,,,,,
"53-89-26-21","6856-001-01","6856-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,4,1,31,1,2,1,0,14,97,,,7,96,1,,,2,,,,,,,,,,,,,,,,,,,
"53-89-26-21","6856-001-01","6856-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,3,5,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"53-89-26-21","6856-001-01","6856-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",43,1,99,1,31,1,2,1,0,2,97,,,2,97,,,8,1,2,4,2,2,,,1,1,,,,1,1,99,,,,,
"23-94-41-14","6857-001-01","6857-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",68,1,1,1,0,1,1,,4,11,98,,40,1,98,,50,1,1,7,,,,,,,,,,,,,99,,,,,
"23-94-41-14","6857-001-01","6857-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,8,99,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02-87-91-27","6858-001-01","6858-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",47,1,1,1,31,1,1,,0,1,98,,30,1,97,,,1,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"02-87-91-27","6858-001-01","6858-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",36,2,2,1,31,1,1,,0,1,98,,28,1,97,,,1,1,1,1,2,,,,1,1,,,,2,,18,55,552,3,55,552
"02-87-91-27","6858-001-01","6858-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,3,3,1,31,1,1,,0,11,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"02-87-91-27","6858-001-01","6858-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,3,4,1,31,1,2,2,0,11,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"02-87-91-27","6858-001-01","6858-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,5,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"02-87-91-27","6858-001-01","6858-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,6,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"02-87-91-27","6858-001-01","6858-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,7,1,31,1,2,2,0,16,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"02-87-91-27","6858-001-01","6858-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"02-87-91-27","6858-001-01","6858-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,0,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"02-87-91-27","6858-001-01","6858-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"92-39-56-70","6859-001-01","6859-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",36,1,1,1,31,1,1,,0,1,97,,,8,97,,,2,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"92-39-56-70","6859-001-01","6859-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,2,2,1,31,1,1,,0,11,97,,,8,97,,,8,1,1,1,2,,,,1,1,,,,2,,10,55,552,3,55,552
"92-39-56-70","6859-001-01","6859-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,3,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"92-39-56-70","6859-001-01","6859-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,4,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"92-39-56-70","6859-001-01","6859-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"92-39-56-70","6859-001-01","6859-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"92-39-56-70","6859-001-01","6859-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"04-99-86-82","6871-001-01","6871-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",57,1,1,1,31,1,1,,0,2,98,,47,1,98,,30,1,1,1,4,2,,,,1,5,,,,2,,99,,,,,
"04-99-86-82","6871-001-01","6871-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,3,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"04-99-86-82","6871-001-01","6871-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",50,2,99,1,31,1,1,,0,11,98,,48,8,98,,49,8,1,1,4,2,,,,1,1,,,,2,,3,55,551,5,51,511
"04-99-86-82","6871-001-01","6871-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,4,99,1,31,1,2,5,0,14,97,,,3,96,5,,,1,6,,,,,,,,,,,,,99,,,,,
"04-99-86-82","6871-001-01","6871-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,4,99,1,31,1,2,5,0,14,97,,,8,97,,,8,1,6,,,,,,,,,,,,,99,,,,,
"04-99-86-82","6871-001-01","6871-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,5,99,1,31,1,2,5,0,14,97,,,8,97,,,8,2,,,,,,,,,,,,,,,,,,,
"04-99-86-82","6871-001-01","6871-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,31,1,2,5,0,14,97,,,8,96,5,,,2,,,,,,,,,,,,,,,,,,,
"04-99-86-82","6871-001-01","6871-001",10,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,4,99,1,31,1,2,5,0,16,97,,,8,96,5,,,1,6,,,,,,,,,,,,,99,,,,,
"47-87-67-89","6872-001-01","6872-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",76,1,1,2,31,1,2,3,0,15,98,,25,8,98,,66,8,1,7,,,,,,,,,,,,,50,55,552,3,55,552
"47-87-67-89","6872-001-01","6872-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",43,3,2,1,31,1,1,,0,7,98,,35,2,96,1,,,1,1,4,2,,,,2,,,,,1,,99,,,,,
"47-87-67-89","6872-001-01","6872-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",46,3,3,1,31,1,1,,0,1,98,,28,3,96,1,,,1,1,1,2,,,,1,6,,,,2,,99,,,,,
"47-87-67-89","6872-001-01","6872-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,6,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47-87-67-89","6872-001-01","6872-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,6,5,1,31,1,2,3,0,14,97,,,1,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"47-87-67-89","6872-001-01","6872-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,8,99,1,31,1,1,,0,1,97,,,3,97,,,3,1,1,1,2,,,,1,3,,,,2,,4,55,552,3,55,552
"47-87-67-89","6872-001-01","6872-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,6,99,1,31,1,2,6,0,17,96,3,,,96,6,,,2,,,,,,,,,,,,,,,,,,,
"47-87-67-89","6872-001-01","6872-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,6,99,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40-03-50-06","6873-001-01","6873-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,1,1,1,31,1,1,,0,9,97,,,1,97,,,1,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"40-03-50-06","6873-001-01","6873-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",30,2,2,1,31,1,1,,0,11,97,,,3,97,,,2,1,1,1,2,,,,1,1,,,,2,,12,55,551,3,55,552
"40-03-50-06","6873-001-01","6873-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,4,3,1,31,1,1,,0,14,98,,5,8,97,,,8,1,6,,,,,,,,,,,,,12,55,551,4,55,551
"40-03-50-06","6873-001-01","6873-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,4,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"40-03-50-06","6873-001-01","6873-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,5,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"40-03-50-06","6873-001-01","6873-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"40-03-50-06","6873-001-01","6873-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"15-81-85-38","6874-001-01","6874-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",51,1,1,1,31,1,2,2,0,5,98,,25,8,98,,33,8,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"15-81-85-38","6874-001-01","6874-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",42,2,2,1,31,1,1,,0,1,98,,33,1,98,,5,1,1,1,1,2,,,,1,1,,,,2,,28,55,552,3,55,552
"15-81-85-38","6874-001-01","6874-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",24,3,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-81-85-38","6874-001-01","6874-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,3,5,1,31,1,1,,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"15-81-85-38","6874-001-01","6874-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,6,1,31,1,2,2,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"15-81-85-38","6874-001-01","6874-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,3,7,1,31,1,2,2,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"15-81-85-38","6874-001-01","6874-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,8,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"15-81-85-38","6874-001-01","6874-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,9,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"20-21-71-38","6874-001-03","6874-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,1,99,1,31,1,1,,0,10,97,,,5,97,,,5,1,2,4,2,2,,,1,2,,,,1,1,10,53,532,3,53,532
"20-21-71-38","6874-001-03","6874-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,2,3,1,31,1,1,,0,11,97,,,5,97,,,1,1,1,1,2,,,,1,1,,,,2,,0,55,552,3,55,552
"56-38-85-25","6875-001-01","6875-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",57,1,1,1,31,1,1,,0,1,98,,8,1,98,,1,1,1,1,3,2,,,,1,12,,,,2,,35,54,541,3,54,541
"56-38-85-25","6875-001-01","6875-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,3,2,1,31,1,2,1,0,11,98,,13,1,96,1,,,1,1,1,2,,,,2,,,,,1,,99,,,,,
"56-38-85-25","6875-001-01","6875-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,6,4,1,31,1,2,1,0,14,97,,,1,96,2,,,2,,,,,,,,,,,,,,,,,,,
"56-38-85-25","6875-001-01","6875-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,6,5,1,31,1,2,1,0,14,97,,,1,96,2,,,2,,,,,,,,,,,,,,,,,,,
"56-38-85-25","6875-001-01","6875-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,6,6,1,31,1,2,1,0,14,97,,,4,96,2,,,2,,,,,,,,,,,,,,,,,,,
"56-38-85-25","6875-001-01","6875-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,3,99,1,31,1,1,,0,11,98,,19,1,96,1,,,1,5,,,,,,,,,,,,,1,53,532,4,55,552
"56-38-85-25","6875-001-01","6875-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,6,99,1,31,1,2,1,0,14,97,,,4,96,2,,,2,,,,,,,,,,,,,,,,,,,
"56-38-85-25","6875-001-01","6875-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,6,99,1,31,1,2,7,0,17,97,,,4,96,7,,,2,,,,,,,,,,,,,,,,,,,
"56-38-85-25","6875-001-01","6875-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,6,99,1,31,1,2,7,0,17,97,,,4,96,7,,,2,,,,,,,,,,,,,,,,,,,
"56-38-85-25","6875-001-01","6875-001",11,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,6,99,1,31,1,2,1,0,14,98,,0,1,97,,,2,2,,,,,,,,,,,,,,,,,,,
"56-38-85-25","6875-001-01","6875-001",12,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",62,2,99,1,31,1,1,,0,10,98,,24,1,97,,,1,1,2,4,2,2,,,1,1,,,,1,1,99,,,,,
"79-80-09-61","6876-001-01","6876-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",69,1,1,1,31,1,1,,0,10,98,,50,1,98,,55,1,1,2,4,2,2,,,1,2,,,,1,1,99,,,,,
"79-80-09-61","6876-001-01","6876-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",60,2,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-80-07-67","6876-001-03","6876-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",22,1,99,1,31,1,1,,0,9,97,,,6,97,,,4,1,1,1,2,,,,1,2,,,,2,,99,,,,,
"12-80-07-67","6876-001-03","6876-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,2,3,1,31,1,1,,0,11,97,,,6,97,,,6,1,1,1,2,,,,1,1,,,,2,,1,55,552,3,55,552
"12-80-07-67","6876-001-03","6876-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,5,99,1,31,1,1,,0,9,97,,,6,97,,,4,1,6,,,,,,,,,,,,,99,,,,,
"32-88-21-39","6877-001-01","6877-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",34,1,1,1,31,1,1,,0,10,98,,15,8,96,3,,,1,2,4,2,2,,,1,2,,,,1,1,99,,,,,
"32-88-21-39","6877-001-01","6877-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",35,2,2,1,31,1,1,,0,11,98,,25,8,97,,,8,1,1,1,2,,,,1,1,,,,2,,99,,,,,
"32-88-21-39","6877-001-01","6877-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",56,7,3,1,31,1,2,2,0,16,97,,,8,97,,,1,1,7,,,,,,,,,,,,,30,54,541,5,54,541
"32-88-21-39","6877-001-01","6877-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,4,4,1,31,1,1,,0,16,97,,,4,97,,,1,1,6,,,,,,,,,,,,,7,53,531,2,53,531
"32-88-21-39","6877-001-01","6877-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,5,1,31,1,2,2,0,14,96,1,,,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"32-88-21-39","6877-001-01","6877-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,6,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"32-88-21-39","6877-001-01","6877-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,7,1,31,1,2,2,0,14,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"32-88-21-39","6877-001-01","6877-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,2,2,0,16,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"32-88-21-39","6877-001-01","6877-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"32-88-21-39","6877-001-01","6877-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,2,2,0,17,96,1,,,96,2,,,2,,,,,,,,,,,,,,,,,,,
"67-50-49-39","6878-001-02","6878-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",61,1,2,1,31,1,1,,0,1,98,,3,8,98,,50,1,1,7,,,,,,,,,,,,,42,55,551,3,55,552
"67-50-49-39","6878-001-02","6878-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,3,3,1,31,1,2,2,0,9,98,,24,5,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"67-50-49-39","6878-001-02","6878-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,3,4,1,31,1,2,2,0,9,98,,18,5,96,2,,,1,6,,,,,,,,,,,,,99,,,,,
"67-50-49-39","6878-001-02","6878-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",33,3,99,1,31,1,2,2,0,1,98,,31,5,96,2,,,1,1,1,2,,,,1,6,,,,2,,99,,,,,
"67-50-49-39","6878-001-02","6878-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,4,99,1,31,1,1,,0,16,98,,26,8,97,,,8,1,1,1,2,,,,1,5,,,,2,,99,,,,,
"67-50-49-39","6878-001-02","6878-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,6,99,1,31,1,2,6,0,14,96,5,,,96,6,,,2,,,,,,,,,,,,,,,,,,,
"67-50-49-39","6878-001-02","6878-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,6,99,1,31,1,2,6,0,14,96,5,,,96,6,,,2,,,,,,,,,,,,,,,,,,,
