"UPI","y4_hhid","indidy4","y5_hhid","indidy5"
21082,,,"6777-001-01",9
21083,,,"6777-001-01",10
21084,,,"6777-001-01",11
21085,,,"6777-001-01",12
21086,,,"6777-001-01",13
21087,,,"6777-001-01",14
21088,,,"6764-001-01",9
21089,,,"6762-001-02",3
21090,,,"6762-001-02",4
21091,,,"6762-001-02",5
21092,,,"6760-001-01",4
21093,,,"6760-001-01",5
21094,,,"6759-001-03",2
21095,,,"6759-001-03",3
21096,,,"6759-001-01",7
21097,,,"6759-001-01",8
21098,,,"6759-001-01",9
21099,,,"6744-001-04",1
21100,,,"6744-001-04",3
21101,,,"6744-001-04",4
21102,,,"6744-001-03",1
21103,,,"6744-001-03",3
21104,,,"6744-001-03",4
21105,,,"6743-001-01",4
21106,,,"6741-001-01",6
21107,,,"6739-001-02",3
21108,,,"6739-001-02",4
21109,,,"6739-001-02",5
21110,,,"6738-001-02",1
21111,,,"6738-001-01",5
21112,,,"6726-001-01",5
21113,,,"6726-001-01",6
21114,,,"6725-001-01",8
21115,,,"6720-001-04",1
21116,,,"6720-001-04",3
21117,,,"6720-001-04",4
21118,,,"6707-001-02",2
21119,,,"6707-001-02",3
21120,,,"6707-001-02",4
21121,,,"6706-001-01",3
21122,,,"6705-001-01",5
21123,,,"6705-001-01",6
21124,,,"6704-001-01",8
21125,,,"6701-001-01",4
21126,,,"6700-001-05",1
21127,,,"6700-001-05",3
21128,,,"6700-001-05",4
21129,,,"6688-001-02",2
21130,,,"6686-001-03",1
21131,,,"6686-001-03",2
21132,,,"6686-001-01",6
21133,,,"6685-001-01",2
21134,,,"6685-001-01",3
21135,,,"6684-001-01",7
21136,,,"6683-001-01",6
21137,,,"6681-001-01",4
21138,,,"6681-001-01",5
21139,,,"6681-001-01",6
21140,,,"6681-001-01",7
21141,,,"6681-001-01",8
21142,,,"6681-001-01",9
21143,,,"6663-001-01",5
21144,,,"6663-001-01",6
21145,,,"6662-001-01",6
21146,,,"6662-001-01",7
21147,,,"6650-001-01",8
21148,,,"6650-001-01",9
21149,,,"6649-001-04",2
21150,,,"6649-001-01",8
21151,,,"6647-001-01",3
21152,,,"6646-001-02",1
21153,,,"6646-001-01",5
21154,,,"6644-001-02",1
21155,,,"6631-001-01",6
21156,,,"6630-001-01",4
21157,,,"6629-001-01",5
21158,,,"6628-001-01",5
21159,,,"6628-001-01",6
21160,,,"6626-001-03",2
21161,,,"6625-001-03",2
21162,,,"6625-001-01",6
21163,,,"6624-001-01",4
21164,,,"6624-001-01",5
21165,,,"6624-001-01",6
21166,,,"6624-001-01",7
21167,,,"6624-001-01",8
21168,,,"6624-001-01",9
21169,,,"6624-001-01",10
21170,,,"6612-001-01",5
21171,,,"6611-001-01",7
21172,,,"6611-001-01",8
21173,,,"6611-001-01",9
21174,,,"6611-001-01",10
21175,,,"6610-001-01",5
21176,,,"6609-001-02",1
21177,,,"6609-001-02",3
21178,,,"6609-001-02",4
21179,,,"6609-001-01",5
21180,,,"6608-001-08",1
21181,,,"6608-001-08",2
21182,,,"6608-001-08",4
21183,,,"6608-001-08",5
21184,,,"6608-001-08",6
21185,,,"6608-001-08",7
21186,,,"6608-001-08",8
21187,,,"6608-001-08",9
21188,,,"6608-001-08",10
21189,,,"6608-001-06",1
21190,,,"6608-001-06",3
21191,,,"6608-001-06",4
21192,,,"6608-001-06",5
21193,,,"6608-001-06",6
21194,,,"6608-001-05",1
21195,,,"6608-001-03",1
21196,,,"6607-001-02",2
21197,,,"6607-001-02",3
21198,,,"6607-001-02",4
21199,,,"6607-001-01",5
21200,,,"6607-001-01",6
21201,,,"6606-001-08",2
21202,,,"6606-001-08",3
21203,,,"6606-001-01",9
21204,,,"6606-001-01",10
21205,,,"6605-001-01",8
21206,,,"6605-001-01",9
21207,,,"6594-001-03",1
21208,,,"6594-001-03",3
21209,,,"6594-001-01",10
21210,,,"6594-001-01",11
21211,,,"6591-001-01",7
21212,,,"6591-001-01",8
21213,,,"6591-001-01",9
21214,,,"6590-001-01",10
21215,,,"6590-001-01",11
21216,,,"6586-001-06",1
21217,,,"6586-001-06",3
21218,,,"6586-001-06",4
21219,,,"6586-001-01",11
21220,,,"6586-001-01",12
21221,,,"6577-001-08",1
21222,,,"6577-001-03",4
21223,,,"6577-001-03",5
21224,,,"6574-001-01",9
21225,,,"6574-001-01",10
21226,,,"6572-001-06",1
21227,,,"6572-001-06",2
21228,,,"6572-001-06",3
21229,,,"6572-001-06",4
21230,,,"6572-001-06",5
21231,,,"6572-001-06",6
21232,,,"6572-001-06",7
21233,,,"6572-001-06",8
21234,,,"6572-001-06",9
21235,,,"6572-001-06",10
21236,,,"6572-001-06",11
21237,,,"6572-001-06",12
21238,,,"6572-001-06",13
21239,,,"6572-001-06",14
21240,,,"6572-001-06",15
21241,,,"6572-001-06",16
21242,,,"6572-001-06",17
21243,,,"6572-001-01",10
21244,,,"6572-001-01",11
21245,,,"6572-001-01",12
21246,,,"6572-001-01",13
21247,,,"6572-001-01",14
21248,,,"6572-001-01",15
21249,,,"6572-001-01",16
21250,,,"6572-001-01",17
21251,,,"6572-001-01",18
21252,,,"6572-001-01",19
21253,,,"6570-001-01",10
21254,,,"6570-001-01",11
21255,,,"6569-001-01",9
21256,,,"6569-001-01",10
21257,,,"6569-001-01",11
21258,,,"6569-001-01",12
21259,,,"6569-001-01",13
21260,,,"6569-001-01",14
21261,,,"6568-001-14",1
21262,,,"6568-001-14",2
21263,,,"6568-001-14",3
21264,,,"6568-001-14",4
21265,,,"6568-001-14",5
21266,,,"6568-001-14",6
21267,,,"6568-001-14",7
21268,,,"6568-001-02",1
21269,,,"6568-001-02",4
21270,,,"6568-001-02",5
21271,,,"6568-001-01",18
21272,,,"6568-001-01",19
21273,,,"6568-001-01",20
21274,,,"6567-001-01",14
21275,,,"6567-001-01",15
21276,,,"6567-001-01",16
21277,,,"6567-001-01",17
21278,,,"6567-001-01",18
21279,,,"6567-001-01",19
21280,,,"6554-001-02",2
21281,,,"6550-001-01",9
21282,,,"6549-001-01",6
21283,,,"6549-001-01",7
21284,,,"6549-001-01",8
21285,,,"6540-001-07",1
21286,,,"6540-001-07",3
21287,,,"6540-001-07",4
21288,,,"6540-001-07",5
21289,,,"6535-001-01",9
21290,,,"6531-001-01",8
21291,,,"6530-001-02",10
21292,,,"6530-001-02",11
21293,,,"6530-001-02",12
21294,,,"6519-001-01",5
21295,,,"6517-001-01",4
21296,,,"6517-001-01",5
21297,,,"6516-001-01",3
21298,,,"6516-001-01",4
21299,,,"6516-001-01",5
21300,,,"6516-001-01",6
21301,,,"6515-001-01",7
21302,,,"6515-001-01",8
21303,,,"6514-001-02",4
21304,,,"6514-001-02",5
21305,,,"6514-001-02",6
21306,,,"6514-001-02",7
21307,,,"6513-001-01",9
21308,,,"6513-001-01",10
21309,,,"6512-001-01",4
21310,,,"6512-001-01",5
21311,,,"6510-001-03",1
21312,,,"6510-001-01",9
21313,,,"6510-001-01",10
21314,,,"6498-001-02",2
21315,,,"6498-001-02",3
21316,,,"6498-001-02",4
21317,,,"6498-001-01",3
21318,,,"6497-001-01",4
21319,,,"6497-001-01",5
21320,,,"6496-001-01",5
21321,,,"6495-001-01",4
21322,,,"6495-001-01",5
21323,,,"6494-001-02",2
21324,,,"6494-001-02",3
21325,,,"6494-001-02",4
21326,,,"6494-001-01",4
21327,,,"6493-001-01",5
21328,,,"6493-001-01",6
21329,,,"6492-001-04",2
21330,,,"6492-001-04",3
21331,,,"6492-001-03",1
21332,,,"6492-001-03",3
21333,,,"6483-001-03",1
21334,,,"6483-001-03",3
21335,,,"6483-001-01",8
21336,,,"6483-001-01",9
21337,,,"6479-001-03",3
21338,,,"6479-001-03",4
21339,,,"6479-001-03",5
21340,,,"6479-001-01",11
21341,,,"6479-001-01",12
21342,,,"6479-001-01",13
21343,,,"6479-001-01",14
21344,,,"6478-001-03",1
21345,,,"6478-001-03",3
21346,,,"6478-001-03",4
21347,,,"6478-001-01",10
21348,,,"6473-001-03",2
21349,,,"6473-001-03",3
21350,,,"6473-001-02",2
21351,,,"6461-001-01",9
21352,,,"6461-001-01",10
21353,,,"6459-001-01",7
21354,,,"6459-001-01",8
21355,,,"6458-001-01",5
21356,,,"6458-001-01",6
21357,,,"6458-001-01",7
21358,,,"6457-001-01",3
21359,,,"6457-001-01",4
21360,,,"6457-001-01",5
21361,,,"6457-001-01",6
21362,,,"6457-001-01",7
21363,,,"6457-001-01",8
21364,,,"6457-001-01",9
21365,,,"6456-001-01",6
21366,,,"6456-001-01",7
21367,,,"6456-001-01",8
21368,,,"6456-001-01",9
21369,,,"6455-001-14",1
21370,,,"6455-001-14",2
21371,,,"6455-001-14",4
21372,,,"6455-001-14",5
21373,,,"6455-001-14",6
21374,,,"6455-001-14",7
21375,,,"6455-001-03",1
21376,,,"6455-001-03",3
21377,,,"6455-001-03",4
21378,,,"6455-001-01",16
21379,,,"6455-001-01",17
21380,,,"6454-001-04",4
21381,,,"6454-001-04",5
21382,,,"6454-001-04",6
21383,,,"6454-001-04",7
21384,,,"6454-001-04",8
21385,,,"6454-001-03",3
21386,,,"6454-001-03",5
21387,,,"6454-001-01",13
21388,,,"6454-001-01",14
21389,,,"6441-001-01",3
21390,,,"6441-001-01",4
21391,,,"6441-001-01",5
21392,,,"6441-001-01",6
21393,,,"6441-001-01",7
21394,,,"6440-001-01",2
21395,,,"6439-001-01",6
21396,,,"6436-001-01",4
21397,,,"6436-001-01",5
21398,,,"6435-001-01",4
21399,,,"6422-001-07",1
21400,,,"6422-001-07",3
21401,,,"6422-001-01",9
21402,,,"6421-001-01",5
21403,,,"6420-001-07",1
21404,,,"6420-001-07",2
21405,,,"6420-001-07",4
21406,,,"6420-001-07",5
21407,,,"6420-001-04",1
21408,,,"6420-001-04",3
21409,,,"6420-001-04",4
21410,,,"6420-001-04",5
21411,,,"6420-001-04",6
21412,,,"6420-001-04",7
21413,,,"6420-001-04",8
21414,,,"6420-001-04",9
21415,,,"6420-001-04",10
21416,,,"6420-001-04",11
21417,,,"6420-001-04",12
21418,,,"6420-001-04",13
21419,,,"6420-001-01",14
21420,,,"6420-001-01",15
21421,,,"6420-001-01",16
21422,,,"6420-001-01",17
21423,,,"6420-001-01",18
21424,,,"6420-001-01",19
21425,,,"6420-001-01",20
21426,,,"6420-001-01",21
21427,,,"6420-001-01",22
21428,,,"6420-001-01",23
21429,,,"6420-001-01",24
21430,,,"6420-001-01",25
21431,,,"6420-001-01",26
21432,,,"6419-001-01",7
21433,,,"6417-001-01",3
21434,,,"6417-001-01",4
21435,,,"6416-001-01",8
21436,,,"6415-001-01",7
21437,,,"6415-001-01",8
21438,,,"6403-001-03",1
21439,,,"6403-001-03",3
21440,,,"6403-001-03",4
21441,,,"6403-001-02",5
21442,,,"6403-001-02",6
21443,,,"6403-001-02",7
21444,,,"6403-001-01",2
21445,,,"6402-001-01",4
21446,,,"6402-001-01",5
21447,,,"6400-001-01",7
21448,,,"6399-001-03",1
21449,,,"6399-001-03",3
21450,,,"6399-001-03",4
21451,,,"6399-001-03",5
21452,,,"6399-001-01",6
21453,,,"6399-001-01",7
21454,,,"6399-001-01",8
21455,,,"6399-001-01",9
21456,,,"6398-001-01",8
21457,,,"6398-001-01",9
21458,,,"6397-001-05",2
21459,,,"6396-001-07",5
21460,,,"6396-001-07",6
21461,,,"6396-001-01",11
21462,,,"6384-001-01",9
21463,,,"6383-001-01",5
21464,,,"6382-001-04",1
21465,,,"6381-001-01",7
21466,,,"6379-001-06",2
21467,,,"6379-001-06",3
21468,,,"6379-001-03",1
21469,,,"6379-001-03",3
21470,,,"6378-001-01",4
21471,,,"6377-001-01",9
21472,,,"6368-001-01",2
21473,,,"6368-001-01",3
21474,,,"6368-001-01",4
21475,,,"6368-001-01",5
21476,,,"6368-001-01",6
21477,,,"6368-001-01",7
21478,,,"6368-001-01",8
21479,,,"6368-001-01",9
21480,,,"6365-001-01",6
21481,,,"6365-001-01",7
21482,,,"6364-001-01",5
21483,,,"6364-001-01",6
21484,,,"6364-001-01",7
21485,,,"6364-001-01",8
21486,,,"6361-001-01",2
21487,,,"6361-001-01",3
21488,,,"6361-001-01",4
21489,,,"6361-001-01",5
21490,,,"6361-001-01",6
21491,,,"6361-001-01",7
21492,,,"6361-001-01",8
21493,,,"6360-001-01",6
21494,,,"6360-001-01",7
21495,,,"6359-001-01",5
21496,,,"6359-001-01",6
21497,,,"6358-001-03",1
21498,,,"6358-001-01",7
21499,,,"6346-001-01",8
21500,,,"6345-001-01",9
21501,,,"6345-001-01",10
21502,,,"6344-001-01",7
21503,,,"6344-001-01",8
21504,,,"6344-001-01",9
21505,,,"6344-001-01",10
21506,,,"6344-001-01",11
21507,,,"6344-001-01",12
21508,,,"6343-001-01",11
21509,,,"6343-001-01",12
21510,,,"6341-001-05",3
21511,,,"6341-001-05",4
21512,,,"6341-001-05",5
21513,,,"6341-001-04",1
21514,,,"6341-001-04",3
21515,,,"6341-001-04",4
21516,,,"6340-001-02",4
21517,,,"6340-001-02",5
21518,,,"6340-001-01",2
21519,,,"6340-001-01",4
21520,,,"6340-001-01",5
21521,,,"6340-001-01",6
21522,,,"6340-001-01",7
21523,,,"6340-001-01",8
21524,,,"6340-001-01",9
21525,,,"6328-001-01",7
21526,,,"6326-001-01",7
21527,,,"6326-001-01",8
21528,,,"6326-001-01",9
21529,,,"6324-001-01",4
21530,,,"6324-001-01",5
21531,,,"6324-001-01",6
21532,,,"6324-001-01",7
21533,,,"6321-001-02",6
21534,,,"6321-001-02",7
21535,,,"6321-001-02",8
21536,,,"6321-001-02",9
21537,,,"6321-001-02",10
21538,,,"6321-001-02",11
21539,,,"6321-001-02",12
21540,,,"6320-001-03",2
21541,,,"6320-001-03",3
21542,,,"6320-001-01",10
21543,,,"6320-001-01",11
21544,,,"6308-001-01",8
21545,,,"6308-001-01",9
21546,,,"6307-001-01",6
21547,,,"6307-001-01",7
21548,,,"6305-001-04",1
21549,,,"6305-001-04",2
21550,,,"6305-001-04",4
21551,,,"6305-001-04",5
21552,,,"6305-001-04",6
21553,,,"6305-001-04",9
21554,,,"6304-001-03",1
21555,,,"6304-001-03",2
21556,,,"6304-001-03",3
21557,,,"6304-001-03",5
21558,,,"6302-001-19",1
21559,,,"6302-001-19",3
21560,,,"6302-001-19",4
21561,,,"6302-001-06",1
21562,,,"6302-001-06",3
21563,,,"6302-001-06",4
21564,,,"6302-001-06",5
21565,,,"6302-001-06",6
21566,,,"6302-001-03",4
21567,,,"6302-001-03",5
21568,,,"6302-001-03",6
21569,,,"6302-001-03",7
21570,,,"6302-001-01",21
21571,,,"6302-001-01",22
21572,,,"6302-001-01",23
21573,,,"6301-001-07",1
21574,,,"6301-001-07",3
21575,,,"6301-001-04",1
21576,,,"6301-001-04",3
21577,,,"6301-001-02",8
21578,,,"6301-001-02",9
21579,,,"6301-001-02",10
21580,,,"6289-001-02",1
21581,,,"6289-001-02",3
21582,,,"6289-001-02",4
21583,,,"6289-001-02",5
21584,,,"6289-001-02",6
21585,,,"6289-001-01",5
21586,,,"6289-001-01",6
21587,,,"6289-001-01",7
21588,,,"6289-001-01",8
21589,,,"6288-001-03",1
21590,,,"6288-001-01",9
21591,,,"6288-001-01",10
21592,,,"6288-001-01",11
21593,,,"6288-001-01",12
21594,,,"6288-001-01",13
21595,,,"6288-001-01",14
21596,,,"6288-001-01",15
21597,,,"6288-001-01",16
21598,,,"6287-001-01",3
21599,,,"6287-001-01",4
21600,,,"6286-001-01",3
21601,,,"6285-001-01",7
21602,,,"6284-001-02",7
21603,,,"6269-001-01",5
21604,,,"6268-001-01",6
21605,,,"6268-001-01",7
21606,,,"6267-001-01",4
21607,,,"6267-001-01",5
21608,,,"6266-001-01",7
21609,,,"6265-001-01",5
21610,,,"6265-001-01",6
21611,,,"6264-001-04",2
21612,,,"6264-001-03",2
21613,,,"6264-001-03",3
21614,,,"6264-001-01",7
21615,,,"6264-001-01",8
21616,,,"6263-001-01",9
21617,,,"6251-001-02",1
21618,,,"6251-001-02",3
21619,,,"6251-001-02",4
21620,,,"6251-001-02",5
21621,,,"6251-001-02",6
21622,,,"6250-001-03",2
21623,,,"6250-001-03",3
21624,,,"6248-001-01",7
21625,,,"6248-001-01",8
21626,,,"6247-001-01",7
21627,,,"6246-001-01",2
21628,,,"6246-001-01",3
21629,,,"6245-001-01",7
21630,,,"6245-001-01",8
21631,,,"6245-001-01",9
21632,,,"6244-001-01",5
21633,,,"6232-001-02",4
21634,,,"6232-001-02",5
21635,,,"6232-001-02",6
21636,,,"6232-001-02",7
21637,,,"6231-001-01",9
21638,,,"6231-001-01",10
21639,,,"6231-001-01",11
21640,,,"6231-001-01",12
21641,,,"6230-001-01",2
21642,,,"6230-001-01",3
21643,,,"6230-001-01",4
21644,,,"6228-001-01",7
21645,,,"6227-001-07",1
21646,,,"6227-001-07",3
21647,,,"6227-001-07",4
21648,,,"6227-001-07",5
21649,,,"6213-001-01",4
21650,,,"6210-001-04",1
21651,,,"6210-001-04",3
21652,,,"6210-001-04",4
21653,,,"6210-001-03",2
21654,,,"6210-001-03",3
21655,,,"6210-001-03",4
21656,,,"6209-001-01",6
21657,,,"6208-001-01",6
21658,,,"6208-001-01",7
21659,,,"6207-001-01",3
21660,,,"6207-001-01",4
21661,,,"6195-001-01",5
21662,,,"6195-001-01",6
21663,,,"6195-001-01",7
21664,,,"6194-001-01",8
21665,,,"6194-001-01",9
21666,,,"6193-001-01",5
21667,,,"6189-001-02",3
21668,,,"6189-001-02",4
21669,,,"6188-001-05",1
21670,,,"6188-001-03",1
21671,,,"6188-001-03",3
21672,,,"6188-001-03",4
21673,,,"6188-001-03",5
21674,,,"6188-001-03",6
21675,,,"6188-001-01",9
21676,,,"6188-001-01",10
21677,,,"6188-001-01",11
21678,,,"6188-001-01",12
21679,,,"6188-001-01",13
21680,,,"6187-001-01",7
21681,,,"6187-001-01",8
21682,,,"6175-001-01",9
21683,,,"6175-001-01",10
21684,,,"6174-001-01",9
21685,,,"6174-001-01",10
21686,,,"6173-001-01",4
21687,,,"6173-001-01",5
21688,,,"6172-001-06",1
21689,,,"6172-001-06",2
21690,,,"6172-001-06",5
21691,,,"6172-001-06",6
21692,,,"6172-001-06",7
21693,,,"6172-001-06",8
21694,,,"6172-001-06",9
21695,,,"6172-001-06",10
21696,,,"6172-001-05",1
21697,,,"6172-001-05",3
21698,,,"6172-001-05",4
21699,,,"6172-001-05",5
21700,,,"6172-001-05",6
21701,,,"6171-001-03",2
21702,,,"6171-001-03",3
21703,,,"6171-001-03",4
21704,,,"6171-001-01",6
21705,,,"6170-001-01",1
21706,,,"6170-001-01",6
21707,,,"6156-001-01",8
21708,,,"6155-001-03",1
21709,,,"6155-001-01",6
21710,,,"6154-001-01",3
21711,,,"6153-001-01",6
21712,,,"6153-001-01",7
21713,,,"6149-001-03",4
21714,,,"6149-001-03",5
21715,,,"6137-001-01",13
21716,,,"6137-001-01",14
21717,,,"6137-001-01",15
21718,,,"6137-001-01",16
21719,,,"6137-001-01",17
21720,,,"6137-001-01",18
21721,,,"6134-001-01",4
21722,,,"6133-001-01",5
21723,,,"6133-001-01",6
21724,,,"6132-001-01",6
21725,,,"6132-001-01",7
21726,,,"6132-001-01",8
21727,,,"6132-001-01",9
21728,,,"6131-001-01",8
21729,,,"6131-001-01",9
21730,,,"6130-001-01",5
21731,,,"6130-001-01",6
21732,,,"6130-001-01",7
21733,,,"6118-001-01",3
21734,,,"6118-001-01",4
21735,,,"6118-001-01",5
21736,,,"6116-001-01",7
21737,,,"6116-001-01",8
21738,,,"6115-001-01",3
21739,,,"6115-001-01",4
21740,,,"6115-001-01",5
21741,,,"6113-001-01",2
21742,,,"6113-001-01",3
21743,,,"6112-001-01",9
21744,,,"6112-001-01",10
21745,,,"6099-001-01",3
21746,,,"6096-001-01",5
21747,,,"6096-001-01",6
21748,,,"6096-001-01",7
21749,,,"6095-001-01",8
21750,,,"6094-001-02",2
21751,,,"6094-001-02",3
21752,,,"6093-001-01",2
21753,,,"6078-001-01",8
21754,,,"6078-001-01",9
21755,,,"6077-001-01",7
21756,,,"6077-001-01",8
21757,,,"6076-001-01",5
21758,,,"6076-001-01",6
21759,,,"6075-001-01",7
21760,,,"6075-001-01",8
21761,,,"6074-001-01",6
21762,,,"6074-001-01",7
21763,,,"6061-001-02",1
21764,,,"6061-001-02",7
21765,,,"6060-001-01",4
21766,,,"6059-001-01",4
21767,,,"6057-001-01",3
21768,,,"6042-001-03",2
21769,,,"6039-001-01",3
21770,,,"6039-001-01",4
21771,,,"6038-001-01",3
21772,,,"6036-001-01",3
21773,,,"6036-001-01",4
21774,,,"6036-001-01",5
21775,,,"6035-001-01",2
21776,,,"6035-001-01",3
21777,,,"6023-001-02",1
21778,,,"6023-001-02",2
21779,,,"6023-001-02",4
21780,,,"6023-001-02",5
21781,,,"6023-001-02",7
21782,,,"6021-001-01",5
21783,,,"6020-001-01",5
21784,,,"6019-001-02",3
21785,,,"6018-001-01",7
21786,,,"6016-001-02",4
21787,,,"6000-001-01",2
21788,,,"5997-001-01",4
21789,,,"5984-001-01",6
21790,,,"5984-001-01",7
21791,,,"5982-001-01",1
21792,,,"5982-001-01",3
21793,,,"5982-001-01",4
21794,,,"5982-001-01",5
21795,,,"5980-001-01",6
21796,,,"5980-001-01",7
21797,,,"5979-001-01",4
21798,,,"5979-001-01",5
21799,,,"5978-001-02",4
21800,,,"5963-001-01",2
21801,,,"5963-001-01",5
21802,,,"5963-001-01",6
21803,,,"5960-001-02",7
21804,,,"5960-001-02",8
21805,,,"5959-001-01",2
21806,,,"5959-001-01",3
21807,,,"5959-001-01",4
21808,,,"5959-001-01",5
21809,,,"5946-001-03",4
21810,,,"5946-001-03",5
21811,,,"5945-001-03",2
21812,,,"5945-001-03",3
21813,,,"5945-001-01",12
21814,,,"5945-001-01",13
21815,,,"5942-001-03",1
21816,,,"5942-001-03",4
21817,,,"5941-001-06",1
21818,,,"5941-001-06",2
21819,,,"5941-001-06",3
21820,,,"5941-001-06",4
21821,,,"5941-001-06",5
21822,,,"5941-001-06",6
21823,,,"5941-001-06",7
21824,,,"5941-001-05",1
21825,,,"5941-001-05",2
21826,,,"5941-001-05",3
21827,,,"5941-001-05",4
21828,,,"5941-001-05",5
21829,,,"5941-001-05",6
21830,,,"5941-001-05",7
21831,,,"5941-001-05",8
21832,,,"5941-001-05",9
21833,,,"5941-001-05",11
21834,,,"5941-001-04",1
21835,,,"5941-001-04",2
21836,,,"5941-001-04",4
21837,,,"5941-001-04",5
21838,,,"5941-001-04",6
21839,,,"5941-001-01",11
21840,,,"5941-001-01",12
21841,,,"5940-001-01",5
21842,,,"5940-001-01",6
21843,,,"5940-001-01",7
21844,,,"5930-001-01",2
21845,,,"5930-001-01",3
21846,,,"5930-001-01",4
21847,,,"5930-001-01",5
21848,,,"5929-001-02",2
21849,,,"5929-001-02",3
21850,,,"5927-001-01",5
21851,,,"5924-001-01",5
21852,,,"5924-001-01",6
21853,,,"5924-001-01",7
21854,,,"5911-001-01",7
21855,,,"5909-001-02",3
21856,,,"5909-001-01",8
21857,,,"5908-001-01",5
21858,,,"5908-001-01",6
21859,,,"5907-001-01",8
21860,,,"5906-001-01",10
21861,,,"5906-001-01",11
21862,,,"5904-001-07",8
21863,,,"5904-001-07",9
21864,,,"5904-001-07",10
21865,,,"5903-001-09",2
21866,,,"5903-001-09",3
21867,,,"5903-001-01",10
21868,,,"5903-001-01",11
21869,,,"5902-001-01",5
21870,,,"5891-001-02",7
21871,,,"5891-001-02",8
21872,,,"5891-001-02",9
21873,,,"5891-001-02",10
21874,,,"5891-001-02",11
21875,,,"5891-001-02",12
21876,,,"5890-001-05",2
21877,,,"5890-001-04",1
21878,,,"5890-001-04",3
21879,,,"5890-001-04",6
21880,,,"5890-001-01",21
21881,,,"5890-001-01",22
21882,,,"5890-001-01",23
21883,,,"5890-001-01",24
21884,,,"5890-001-01",25
21885,,,"5890-001-01",26
21886,,,"5890-001-01",27
21887,,,"5890-001-01",28
21888,,,"5890-001-01",29
21889,,,"5890-001-01",30
21890,,,"5890-001-01",31
21891,,,"5887-001-02",2
21892,,,"5887-001-02",3
21893,,,"5887-001-02",4
21894,,,"5886-001-02",2
21895,,,"5886-001-02",3
21896,,,"5886-001-02",4
21897,,,"5886-001-01",9
21898,,,"5886-001-01",10
21899,,,"5886-001-01",11
21900,,,"5886-001-01",12
21901,,,"5886-001-01",13
21902,,,"5886-001-01",14
21903,,,"5885-001-01",11
21904,,,"5885-001-01",12
21905,,,"5885-001-01",13
21906,,,"5885-001-01",14
21907,,,"5884-001-01",5
21908,,,"5884-001-01",6
21909,,,"5884-001-01",7
21910,,,"5883-001-06",4
21911,,,"5883-001-06",7
21912,,,"5883-001-06",8
21913,,,"5883-001-02",5
21914,,,"5883-001-02",6
21915,,,"5883-001-01",12
21916,,,"5883-001-01",13
21917,,,"5883-001-01",14
21918,,,"5872-001-01",14
21919,,,"5872-001-01",15
21920,,,"5872-001-01",16
21921,,,"5871-001-02",11
21922,,,"5871-001-02",12
21923,,,"5871-001-02",13
21924,,,"5871-001-02",14
21925,,,"5869-001-01",6
21926,,,"5869-001-01",7
21927,,,"5869-001-01",8
21928,,,"5868-001-01",2
21929,,,"5866-001-01",7
21930,,,"5865-001-01",8
21931,,,"5864-001-05",1
21932,,,"5864-001-01",7
21933,,,"5864-001-01",8
21934,,,"5864-001-01",9
21935,,,"5852-001-01",4
21936,,,"5852-001-01",5
21937,,,"5852-001-01",6
21938,,,"5852-001-01",7
21939,,,"5852-001-01",8
21940,,,"5851-001-10",1
21941,,,"5851-001-10",5
21942,,,"5851-001-10",6
21943,,,"5851-001-09",1
21944,,,"5851-001-09",2
21945,,,"5851-001-09",4
21946,,,"5851-001-09",5
21947,,,"5851-001-09",6
21948,,,"5851-001-03",1
21949,,,"5851-001-03",3
21950,,,"5851-001-03",4
21951,,,"5851-001-01",6
21952,,,"5851-001-01",7
21953,,,"5848-001-04",7
21954,,,"5848-001-04",8
21955,,,"5848-001-04",9
21956,,,"5848-001-04",10
21957,,,"5848-001-04",12
21958,,,"5848-001-04",13
21959,,,"5848-001-04",14
21960,,,"5847-001-05",2
21961,,,"5847-001-05",3
21962,,,"5847-001-03",1
21963,,,"5847-001-03",5
21964,,,"5845-001-01",14
21965,,,"5845-001-01",15
21966,,,"5845-001-01",16
21967,,,"5832-001-03",2
21968,,,"5832-001-03",3
21969,,,"5832-001-01",7
21970,,,"5831-001-01",2
21971,,,"5831-001-01",3
21972,,,"5831-001-01",4
21973,,,"5830-001-01",7
21974,,,"5829-001-04",1
21975,,,"5829-001-04",3
21976,,,"5829-001-04",4
21977,,,"5829-001-03",2
21978,,,"5829-001-03",3
21979,,,"5828-001-01",8
21980,,,"5828-001-01",9
21981,,,"5828-001-01",10
21982,,,"5827-001-04",1
21983,,,"5827-001-04",3
21984,,,"5826-001-03",1
21985,,,"5826-001-03",3
21986,,,"5826-001-03",4
21987,,,"5812-001-02",1
21988,,,"5812-001-02",3
21989,,,"5812-001-01",12
21990,,,"5812-001-01",13
21991,,,"5811-001-01",10
21992,,,"5811-001-01",11
21993,,,"5810-001-01",7
21994,,,"5810-001-01",8
21995,,,"5808-001-01",4
21996,,,"5808-001-01",5
21997,,,"5807-001-01",6
21998,,,"5807-001-01",7
21999,,,"5793-001-02",7
22000,,,"5793-001-02",8
22001,,,"5793-001-02",9
22002,,,"5792-001-01",4
22003,,,"5790-001-01",7
22004,,,"5789-001-01",3
22005,,,"5776-001-03",1
22006,,,"5776-001-03",3
22007,,,"5776-001-03",4
22008,,,"5776-001-03",5
22009,,,"5775-001-03",2
22010,,,"5775-001-03",3
22011,,,"5775-001-03",4
22012,,,"5774-001-01",2
