"interview__key","interview__id","item_id","obs_id","vil_item_avail","vil_unit_start","vil_loc_unit","vil_loc_unit_os","vil_loc_weight","vil_loc_price","vil_loc_photo","dist_item_avail","dist_unit_start","dist_loc_unit","dist_loc_unit_os","dist_loc_weight","dist_loc_price","dist_loc_photo"
"02-08-04-64","67565d353675441b9a3710964108a6c2",13,1,1,1,7,,0.48,2750,"** PHOTO **",,,,,,,
"02-08-04-64","67565d353675441b9a3710964108a6c2",13,2,1,1,7,,0.22,1400,"** PHOTO **",,,,,,,
"02-08-04-64","67565d353675441b9a3710964108a6c2",13,3,1,1,5,,0.05,400,"** PHOTO **",,,,,,,
"02-08-04-64","67565d353675441b9a3710964108a6c2",14,1,2,,,,,,,,,,,,,
"02-08-04-64","67565d353675441b9a3710964108a6c2",14,2,2,,,,,,,,,,,,,
"02-08-04-64","67565d353675441b9a3710964108a6c2",14,3,2,,,,,,,,,,,,,
"02-08-04-64","67565d353675441b9a3710964108a6c2",15,1,2,,,,,,,,,,,,,
"02-08-04-64","67565d353675441b9a3710964108a6c2",15,2,2,,,,,,,,,,,,,
"02-08-04-64","67565d353675441b9a3710964108a6c2",15,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",1,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",1,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",1,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",2,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",2,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",2,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",3,1,1,1,2,,0.5,600,"** PHOTO **",,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",3,2,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",3,3,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",4,1,1,1,1,,0.03,100,"** PHOTO **",,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",4,2,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",4,3,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",5,1,1,1,1,,0.02,200,"** PHOTO **",,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",5,2,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",5,3,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",6,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",6,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",6,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",7,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",7,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",7,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",8,1,1,1,1,,0.4,1000,"** PHOTO **",,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",8,2,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",8,3,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",9,1,1,1,1,,0.4,1000,"** PHOTO **",,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",9,2,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",9,3,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",10,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",10,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",10,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",11,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",11,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",11,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",12,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",12,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",12,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",13,1,1,1,12,,0.35,1600,"** PHOTO **",,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",13,2,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",13,3,1,2,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",14,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",14,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",14,3,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",15,1,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",15,2,2,,,,,,,,,,,,,
"02-13-48-87","81c3b588f9ba4006982758f870f2f813",15,3,2,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",1,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",1,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",1,3,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",2,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",2,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",2,3,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",3,1,1,1,2,,0.41,500,"** PHOTO **",,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",3,2,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",3,3,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",4,1,1,1,2,,0.45,500,"** PHOTO **",,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",4,2,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",4,3,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",5,1,1,1,2,,0.23,500,"** PHOTO **",,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",5,2,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",5,3,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",6,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",6,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",6,3,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",7,1,1,1,2,,0.45,500,"** PHOTO **",,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",7,2,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",7,3,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",8,1,1,1,1,,0.36,200,"** PHOTO **",,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",8,2,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",8,3,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",9,1,1,1,1,,0.34,500,"** PHOTO **",,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",9,2,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",9,3,1,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",10,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",10,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",10,3,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",11,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",11,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",11,3,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",12,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",12,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",12,3,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",13,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",13,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",13,3,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",14,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",14,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",14,3,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",15,1,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",15,2,,,,,,,,,,,,,,
"02-42-01-91","0e4926dd925f4959a0a2ba9fcf76f4b1",15,3,,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",1,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",1,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",1,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",2,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",2,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",2,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",3,1,1,1,2,,0.65,500,"** PHOTO **",,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",3,2,1,2,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",3,3,1,1,2,,0.43,300,"** PHOTO **",,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",4,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",4,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",4,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",5,1,1,1,1,,0.07,100,"** PHOTO **",,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",5,2,1,2,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",5,3,1,2,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",6,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",6,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",6,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",7,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",7,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",7,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",8,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",8,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",8,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",9,1,1,1,1,,0.32,200,"** PHOTO **",,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",9,2,1,2,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",9,3,1,2,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",10,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",10,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",10,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",11,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",11,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",11,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",12,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",12,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",12,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",13,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",13,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",13,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",14,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",14,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",14,3,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",15,1,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",15,2,2,,,,,,,,,,,,,
"02-47-01-60","5547333a50e842c3b7f5e0d596c94105",15,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",1,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",1,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",1,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",2,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",2,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",2,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",3,1,1,1,1,,0.07,150,"** PHOTO **",,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",3,2,1,1,2,,0.18,500,"** PHOTO **",,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",3,3,1,2,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",4,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",4,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",4,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",5,1,1,1,1,,0.02,100,"** PHOTO **",,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",5,2,1,2,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",5,3,1,2,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",6,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",6,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",6,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",7,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",7,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",7,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",8,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",8,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",8,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",9,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",9,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",9,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",10,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",10,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",10,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",11,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",11,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",11,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",12,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",12,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",12,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",13,1,1,1,11,,0.25,1000,"** PHOTO **",,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",13,2,1,1,5,,0.1,300,"** PHOTO **",,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",13,3,1,1,12,,0.35,2000,"** PHOTO **",,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",14,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",14,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",14,3,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",15,1,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",15,2,2,,,,,,,,,,,,,
"02-66-66-02","eea4ad4f966f47d683df307558202d6a",15,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",1,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",1,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",1,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",2,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",2,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",2,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",3,1,1,1,2,,0.13,200,"** PHOTO **",,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",3,2,1,2,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",3,3,1,2,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",4,1,1,1,1,,0.05,100,"** PHOTO **",,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",4,2,1,2,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",4,3,1,2,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",5,1,1,1,1,,0.12,200,"** PHOTO **",,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",5,2,1,2,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",5,3,1,2,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",6,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",6,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",6,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",7,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",7,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",7,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",8,1,1,1,1,,0.29,200,"** PHOTO **",,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",8,2,1,2,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",8,3,1,2,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",9,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",9,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",9,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",10,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",10,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",10,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",11,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",11,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",11,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",12,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",12,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",12,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",13,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",13,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",13,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",14,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",14,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",14,3,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",15,1,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",15,2,2,,,,,,,,,,,,,
"03-22-58-12","a276a7cd34714b13a398b24552128770",15,3,2,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",1,1,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",1,2,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",1,3,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",2,1,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",2,2,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",2,3,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",3,1,1,1,2,,0.19,200,"** PHOTO **",,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",3,2,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",3,3,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",4,1,1,1,1,,0.06,100,"** PHOTO **",,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",4,2,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",4,3,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",5,1,1,1,2,,0.14,100,"** PHOTO **",,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",5,2,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",5,3,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",6,1,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",6,2,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",6,3,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",7,1,1,1,2,,0.15,100,"** PHOTO **",,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",7,2,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",7,3,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",8,1,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",8,2,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",8,3,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",9,1,1,1,1,,0.26,200,"** PHOTO **",,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",9,2,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",9,3,1,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",10,1,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",10,2,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",10,3,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",11,1,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",11,2,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",11,3,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",12,1,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",12,2,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",12,3,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",13,1,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",13,2,,,,,,,,,,,,,,
"03-45-67-62","17f44b30f5cd405eb90778c7156592d6",13,3,,,,,,,,,,,,,,
